Case 1168: ENGLISH
Case 1169: FRENCH
Case 1170: GERMAN
Case 1171: ITALIAN
Case 1172: UNKNOWN
Case 1173: UNKNOWN
Case 1174: ITALIAN
Case 1175: GERMAN
Case 1176: RUSSIAN
Case 1177: ENGLISH
Case 1178: SPANISH
Case 1179: ITALIAN
Case 1180: ENGLISH
Case 1181: UNKNOWN
Case 1182: FRENCH
Case 1183: ENGLISH
Case 1184: UNKNOWN
Case 1185: RUSSIAN
Case 1186: SPANISH
Case 1187: SPANISH
Case 1188: SPANISH
Case 1189: GERMAN
Case 1190: ITALIAN
Case 1191: FRENCH
Case 1192: RUSSIAN
Case 1193: GERMAN
Case 1194: GERMAN
Case 1195: ITALIAN
Case 1196: FRENCH
Case 1197: ITALIAN
Case 1198: ITALIAN
Case 1199: RUSSIAN
Case 1200: RUSSIAN
Case 1201: SPANISH
Case 1202: GERMAN
Case 1203: FRENCH
Case 1204: ITALIAN
Case 1205: RUSSIAN
Case 1206: RUSSIAN
Case 1207: ITALIAN
Case 1208: GERMAN
Case 1209: ITALIAN
Case 1210: ENGLISH
Case 1211: GERMAN
Case 1212: ITALIAN
Case 1213: FRENCH
Case 1214: GERMAN
Case 1215: FRENCH
Case 1216: GERMAN
Case 1217: RUSSIAN
Case 1218: ITALIAN
Case 1219: GERMAN
Case 1220: ITALIAN
Case 1221: ITALIAN
Case 1222: ITALIAN
Case 1223: RUSSIAN
Case 1224: ITALIAN
Case 1225: ITALIAN
Case 1226: SPANISH
Case 1227: ENGLISH
Case 1228: UNKNOWN
Case 1229: UNKNOWN
Case 1230: SPANISH
Case 1231: FRENCH
Case 1232: FRENCH
Case 1233: ITALIAN
Case 1234: FRENCH
Case 1235: FRENCH
Case 1236: ENGLISH
Case 1237: GERMAN
Case 1238: UNKNOWN
Case 1239: UNKNOWN
Case 1240: SPANISH
Case 1241: GERMAN
Case 1242: SPANISH
Case 1243: ENGLISH
Case 1244: SPANISH
Case 1245: GERMAN
Case 1246: FRENCH
Case 1247: SPANISH
Case 1248: SPANISH
Case 1249: ENGLISH
Case 1250: RUSSIAN
Case 1251: FRENCH
Case 1252: SPANISH
Case 1253: RUSSIAN
Case 1254: ITALIAN
Case 1255: RUSSIAN
Case 1256: ENGLISH
Case 1257: UNKNOWN
Case 1258: SPANISH
Case 1259: FRENCH
Case 1260: GERMAN
Case 1261: FRENCH
Case 1262: SPANISH
Case 1263: RUSSIAN
Case 1264: ITALIAN
Case 1265: ENGLISH
Case 1266: UNKNOWN
Case 1267: ENGLISH
Case 1268: ENGLISH
Case 1269: ENGLISH
Case 1270: UNKNOWN
Case 1271: RUSSIAN
Case 1272: ITALIAN
Case 1273: UNKNOWN
Case 1274: UNKNOWN
Case 1275: UNKNOWN
Case 1276: UNKNOWN
Case 1277: ITALIAN
Case 1278: GERMAN
Case 1279: UNKNOWN
Case 1280: RUSSIAN
Case 1281: GERMAN
Case 1282: RUSSIAN
Case 1283: RUSSIAN
Case 1284: FRENCH
Case 1285: UNKNOWN
Case 1286: RUSSIAN
Case 1287: FRENCH
Case 1288: ITALIAN
Case 1289: UNKNOWN
Case 1290: ITALIAN
Case 1291: UNKNOWN
Case 1292: UNKNOWN
Case 1293: SPANISH
Case 1294: ENGLISH
Case 1295: RUSSIAN
Case 1296: UNKNOWN
Case 1297: GERMAN
Case 1298: RUSSIAN
Case 1299: FRENCH
Case 1300: GERMAN
Case 1301: GERMAN
Case 1302: GERMAN
Case 1303: ENGLISH
Case 1304: ITALIAN
Case 1305: UNKNOWN
Case 1306: SPANISH
Case 1307: ITALIAN
Case 1308: ENGLISH
Case 1309: GERMAN
Case 1310: ENGLISH
Case 1311: ENGLISH
Case 1312: UNKNOWN
Case 1313: FRENCH
Case 1314: RUSSIAN
Case 1315: RUSSIAN
Case 1316: UNKNOWN
Case 1317: UNKNOWN
Case 1318: GERMAN
Case 1319: GERMAN
Case 1320: SPANISH
Case 1321: UNKNOWN
Case 1322: SPANISH
Case 1323: ITALIAN
Case 1324: UNKNOWN
Case 1325: FRENCH
Case 1326: RUSSIAN
Case 1327: UNKNOWN
Case 1328: UNKNOWN
Case 1329: ITALIAN
Case 1330: ENGLISH
Case 1331: FRENCH
Case 1332: FRENCH
Case 1333: ENGLISH
Case 1334: ENGLISH
Case 1335: ITALIAN
Case 1336: GERMAN
Case 1337: FRENCH
Case 1338: SPANISH
Case 1339: SPANISH
Case 1340: ITALIAN
Case 1341: GERMAN
Case 1342: RUSSIAN
Case 1343: FRENCH
Case 1344: RUSSIAN
Case 1345: GERMAN
Case 1346: FRENCH
Case 1347: ITALIAN
Case 1348: GERMAN
Case 1349: UNKNOWN
Case 1350: FRENCH
Case 1351: UNKNOWN
Case 1352: ITALIAN
Case 1353: ITALIAN
Case 1354: RUSSIAN
Case 1355: ENGLISH
Case 1356: ENGLISH
Case 1357: GERMAN
Case 1358: GERMAN
Case 1359: FRENCH
Case 1360: SPANISH
Case 1361: RUSSIAN
Case 1362: SPANISH
Case 1363: RUSSIAN
Case 1364: ITALIAN
Case 1365: GERMAN
Case 1366: RUSSIAN
Case 1367: UNKNOWN
Case 1368: GERMAN
Case 1369: ENGLISH
Case 1370: FRENCH
Case 1371: ITALIAN
Case 1372: RUSSIAN
Case 1373: ITALIAN
Case 1374: RUSSIAN
Case 1375: RUSSIAN
Case 1376: RUSSIAN
Case 1377: UNKNOWN
Case 1378: GERMAN
Case 1379: RUSSIAN
Case 1380: UNKNOWN
Case 1381: SPANISH
Case 1382: SPANISH
Case 1383: SPANISH
Case 1384: ITALIAN
Case 1385: SPANISH
Case 1386: FRENCH
Case 1387: RUSSIAN
Case 1388: SPANISH
Case 1389: ITALIAN
Case 1390: UNKNOWN
Case 1391: ITALIAN
Case 1392: ENGLISH
Case 1393: GERMAN
Case 1394: ENGLISH
Case 1395: GERMAN
Case 1396: SPANISH
Case 1397: ENGLISH
Case 1398: ITALIAN
Case 1399: GERMAN
Case 1400: ITALIAN
Case 1401: RUSSIAN
Case 1402: ENGLISH
Case 1403: FRENCH
Case 1404: RUSSIAN
Case 1405: GERMAN
Case 1406: ITALIAN
Case 1407: ITALIAN
Case 1408: ENGLISH
Case 1409: UNKNOWN
Case 1410: ENGLISH
Case 1411: GERMAN
Case 1412: RUSSIAN
Case 1413: SPANISH
Case 1414: UNKNOWN
Case 1415: ITALIAN
Case 1416: FRENCH
Case 1417: ITALIAN
Case 1418: SPANISH
Case 1419: ENGLISH
Case 1420: ENGLISH
Case 1421: RUSSIAN
Case 1422: FRENCH
Case 1423: ENGLISH
Case 1424: RUSSIAN
Case 1425: FRENCH
Case 1426: ENGLISH
Case 1427: SPANISH
Case 1428: ITALIAN
Case 1429: ITALIAN
Case 1430: UNKNOWN
Case 1431: FRENCH
Case 1432: GERMAN
Case 1433: ITALIAN
Case 1434: SPANISH
Case 1435: SPANISH
Case 1436: RUSSIAN
Case 1437: GERMAN
Case 1438: UNKNOWN
Case 1439: UNKNOWN
Case 1440: ENGLISH
Case 1441: RUSSIAN
Case 1442: FRENCH
Case 1443: ITALIAN
Case 1444: RUSSIAN
Case 1445: RUSSIAN
Case 1446: GERMAN
Case 1447: UNKNOWN
Case 1448: GERMAN
Case 1449: SPANISH
Case 1450: FRENCH
Case 1451: SPANISH
Case 1452: GERMAN
Case 1453: GERMAN
Case 1454: FRENCH
Case 1455: GERMAN
Case 1456: ITALIAN
Case 1457: FRENCH
Case 1458: ENGLISH
Case 1459: GERMAN
Case 1460: ENGLISH
Case 1461: ITALIAN
Case 1462: RUSSIAN
Case 1463: GERMAN
Case 1464: GERMAN
Case 1465: FRENCH
Case 1466: ITALIAN
Case 1467: UNKNOWN
Case 1468: RUSSIAN
Case 1469: ENGLISH
Case 1470: RUSSIAN
Case 1471: SPANISH
Case 1472: UNKNOWN
Case 1473: FRENCH
Case 1474: FRENCH
Case 1475: GERMAN
Case 1476: FRENCH
Case 1477: ENGLISH
Case 1478: ITALIAN
Case 1479: RUSSIAN
Case 1480: GERMAN
Case 1481: RUSSIAN
Case 1482: UNKNOWN
Case 1483: ITALIAN
Case 1484: SPANISH
Case 1485: ENGLISH
Case 1486: ITALIAN
Case 1487: UNKNOWN
Case 1488: GERMAN
Case 1489: FRENCH
Case 1490: SPANISH
Case 1491: GERMAN
Case 1492: UNKNOWN
Case 1493: GERMAN
Case 1494: UNKNOWN
Case 1495: ENGLISH
Case 1496: ENGLISH
Case 1497: GERMAN
Case 1498: RUSSIAN
Case 1499: SPANISH
Case 1500: SPANISH
