467
-6474 4668
2610 -6614
-3661 -8351
-4838 813
-1780 -1642
-185 437
-3628 -1125
-610 -5124
555 1429
9077 -3990
9275 4784
-4024 -6565
6048 4840
-9810 -1471
-8633 2633
-2677 2637
-997 -4555
-1914 -2006
-8548 -6266
-7459 -4725
-2799 -8075
5304 -5145
-8609 -7622
3260 -1567
-7174 -7275
-9310 -1875
-293 -5811
-4153 -6065
883 5719
-572 8614
2048 313
-7360 -1974
-8291 7727
-9435 -7534
-2113 -6035
8976 4473
-1347 -8250
5229 1953
-4657 -5491
8771 8600
-1222 3611
6188 -3237
5002 -8432
-3032 7960
-2334 -2627
-9582 2360
-5999 -7615
1619 3485
-3387 -7054
2389 6696
804 -3106
-3781 1119
88 8627
9295 8461
-6357 2652
2747 -9910
-8876 -2035
2525 284
-8208 5953
2197 2110
-9195 -9503
-6144 -5888
-2270 -6744
-6966 1231
-5829 -1499
-9344 -3562
-2764 3265
9924 -1531
8972 386
3652 -9198
3580 -4529
-9620 925
3599 6708
-4133 -9863
5812 -1272
1684 1831
4658 -2707
-3113 -4860
-9923 9688
2959 -441
-1370 530
-3860 -7324
-5609 638
276 -4140
-7906 8060
328
-3563 -4947
-5861 5385
-3272 -3073
1304 -1804
-3604 4368
-5187 2975
391 -8817
-6354 -9852
-6441 -9667
1773 9127
2207 -1399
-9448 -7505
-5540 8835
-6829 9652
-280 8595
6088 -2727
1375 -533
1612 -8837
3649 474
-5372 -2070
-9417 -4605
-6873 3833
-5000 -7955
1990 -8015
-5362 -228
2793 -6229
4373 1696
-5092 -7939
-4700 716
-9173 6739
-6128 3497
9289 578
-4307 -6228
2999 -2342
-2634 -2522
642 -390
3567 -5
3854 -6423
-6008 -1546
2226 -2398
-4955 -6
-7452 -8626
444 -2117
1975 1881
-1153 -5330
8098 -7682
1594 -8033
-3933 -6428
991 -4862
-8732 -8211
-3488 4460
6812 8300
-8323 -1566
-5383 7575
-9953 -8110
-6660 990
-3516 -3295
-186 -4357
1500 -5436
-2318 298
370 -6125
6498 4923
-1136 1051
-6977 -7323
8764 -9740
5467 5117
2919 -9230
-9703 2855
-5335 5727
-8112 300
-8187 4969
-8756 4398
-3150 -9641
-4395 -9544
-1572 -4190
-9580 -6087
-6968 6882
6387 -6734
1464 -9369
5380 -8499
6702 585
-347 1073
-1773 -1406
-2046 -9612
-8134 7802
-2853 9168
-8863 -9629
-5688 -3367
-4680 -2138
2555 -2899
-1914 -5315
-7259 3117
648 9763
8667 -2068
1146 -1047
-6406 -9787
2075 5707
6729 -6734
-5492 8482
2494 -8198
506 -7429
-2045 -9302
-7556 -856
6778 9224
31 -1899
-1697 8740
-9472 925
8589 -3441
-6151 2270
-5212 -3088
-1600 -8437
9514 -4459
44 5505
7375 -7289
-1894 8284
-2603 -3742
-9841 4394
2415 -2877
-2178 4096
873 258
396 876
-7895 8706
-1613 -1205
-2859 -8857
8388 6139
-7723 -7161
752 -7628
-5318 -8604
-7415 -9229
-4416 9529
-3132 -8553
1999 -6061
-4478 9615
4712 -5758
3631 -5293
7454 8848
-3510 -2029
-4542 -7791
-5273 -9075
8964 -4132
-2095 -445
9207 -8711
-6604 5355
341 -677
634 7049
-8574 -3216
-5389 9786
-9131 8822
-3589 -1742
6804 -9200
503 -5015
-7392 2362
-960 -4078
5937 -2599
1347 12
-2909 -3081
1160 -2852
1425 -8595
1330 90
1888 5281
-6362 -9205
9984 -589
-3345 9647
-4498 371
-2239 -4900
3965 5717
9501 -5461
-6185 -3577
53 -591
-5569 -3998
7089 1585
5944 -193
9264 -4465
3627 812
-7245 -1016
-1115 95
-2762 449
-7585 -245
-2944 -4259
6019 -5391
-3138 -4173
4779 4248
-1269 1343
-1749 -1249
498 -4904
5138 979
3991 2306
2413 -1699
-1549 7781
-1714 -6531
-9858 -2723
-6645 4541
-3342 -3565
5961 4799
-8626 -1620
538 -1416
1656 -1887
-1627 -5407
5031 -9329
-2747 -5748
2623 4399
-9964 6100
-1634 -9400
-2454 7192
-2697 -3836
-6048 6281
-8067 -4191
-8518 -1278
2242 -9911
-7131 -8296
-8864 7940
-4195 2065
-328 1612
-45 -3174
1210 -9375
-2612 7156
4868 -354
-5587 -6386
-274 -1204
-7915 -4935
-2171 -7819
-5812 -4744
-9162 2716
1915 -9002
2222 7499
1468 -3267
2143 7629
-8972 6916
-9210 9661
-259 8424
-5653 447
-8919 2719
-7511 2382
2403 -7895
-2610 -6251
-1832 5991
-6683 -3455
-5833 -655
-4462 -2730
-8075 -2014
-2818 -8798
628 -905
-6604 6255
2341 -2280
5546 -5187
-5973 4278
-5276 -6097
5986 1686
1397 3365
7616 5868
-1656 6218
3163 -9396
6015 879
-3157 9372
-3783 -1193
4017 -2674
57 180
-7464 9869
-6300 5458
-2726 5622
6828 -1165
-2042 3914
-7573 -4101
-6079 -1408
7089 -4660
8043 5536
2146 1493
5828 -4979
-7782 -2906
-7057 802
-973 -504
-7915 -6783
1672 -4597
-7315 4776
-4934 -289
-8646 -2746
2643 -58
-3850 -8500
-4791 5866
-3602 -5466
-9818 7500
-3315 -8084
-6747 -2307
-5379 -8076
6111 -4752
-7957 -725
-8377 -2897
-277 -1884
5203 -5715
-2883 9712
5469 9084
5966 5807
584 -8896
-7935 1381
-9370 -5628
-913 560
1945 -7285
-7379 -4007
1465 -3158
2158 2249
-234 148
-8504 -4930
8703 -3307
-5317 -33
-8286 3460
2415 2444
-76 -6286
-2275 -39
-8333 -3800
-4751 -228
2218 4817
-2642 -187
469 -8621
-4525 -4914
-5754 2724
3517 -4813
-7929 282
7501 -9660
2625 7235
-53 -6727
7388 6006
-8757 -9083
2184 -662
-5361 -5043
-740 1094
-9747 -2469
2237 665
-2029 5390
-5503 2027
460
-1816 -2509
6491 6099
-1110 -2060
-2587 -1894
-7777 -1502
-6438 -7210
-5779 -2875
-5054 -2005
-8246 -422
1523 -799
8098 -5587
-4313 -6454
-1788 478
2482 -1082
-9286 -4316
4019 -7644
-3873 1458
7401 -5270
2892 8826
6024 -234
755 -5456
4619 102
2384 -9712
-8244 -5579
668 5635
-8590 -7801
1508 -2787
-85 8135
-646 -8438
6234 302
-5590 -8885
1074 263
-8016 -7908
2948 4881
8424 2040
-2219 -8699
293 702
4020 -4104
8455 -5099
-4022 -9021
-7993 -7986
-4301 -3327
2068 9066
524 8985
-8413 764
-8882 -2371
-2398 111
2042 2322
-7058 -9813
-812 4497
838 372
-1067 -2387
-7169 -4652
-2404 -1450
-391 1659
-5883 -3971
-6094 -3676
8189 -8679
-262 -8775
-7531 -5591
-4761 5881
-7371 -1893
-9846 9913
4050 -3315
5249 -3607
3202 -4206
1934 -1992
-1328 8727
-8504 -4293
4972 7942
5008 -7350
-4379 -4181
-9273 9483
3705 3573
8158 -5356
-6356 -6625
-2066 -7509
8983 8752
-5014 -9776
3331 -9537
753 -8099
-9674 -3045
2728 -8404
-1939 -5749
9480 -5990
-5973 7153
-2509 6891
1809 7252
-3731 -4274
-9137 -4866
-4279 -3870
1049 1667
5665 5017
-2275 7011
-6838 -5092
-6476 -7950
-1401 -8785
2455 7670
-3779 -5289
-9963 1680
-7193 8569
-6334 -6465
-8118 -6908
-6894 -5951
-6676 -7406
-7930 -3556
33 -6741
9093 -7044
-9978 2891
-8113 4605
498 -5243
-1554 6028
-3703 -5080
-3026 9129
-8141 5089
-9521 -9136
5869 5472
-6183 408
-7778 9663
-8817 -2182
-4180 -1823
-7546 6678
-3153 9464
-3176 -1197
2663 -8374
-1708 1991
-9046 -2508
8249 -8970
-8575 -8625
-7709 -1507
2771 -9838
7140 -463
354 -3112
-9033 -4637
-6539 -6364
-1487 -7481
3285 -8894
3704 -6250
-5028 -9360
-6535 -9647
-4694 -9955
-2443 1126
-8454 -6704
8796 1880
-7307 9484
605 7194
-3162 7059
5179 -9444
782 8296
-8444 -5271
-9160 -9958
-6721 -4464
2543 -3906
-1468 -5694
8590 -7621
-7119 -3365
3577 -2484
-6983 7173
203 -9022
-2177 -5319
-9425 4232
-4860 2632
-1614 -8469
-5603 6361
2809 -7047
-5879 -1965
-2257 2537
-1694 5533
-1214 -1604
-9327 -7965
-593 -5566
807 -8196
-2374 -6048
-5431 -7669
-1469 1808
-2293 1731
6678 -8854
-9855 942
961 7330
-5230 47
9387 -2574
-7314 4614
9539 -8295
-4479 -2635
4502 -8956
2120 1057
38 716
388 -4869
439 5344
5901 -2465
2891 -6012
8232 2140
-4559 -8166
-4644 -235
1786 -3167
-7391 -8472
-3700 -5637
9530 -2995
-9190 6131
9797 -7295
3316 5918
-4111 -3004
-9382 4833
-2289 -7297
6135 5460
-6580 -310
-1140 -7354
6590 -1555
-8630 -9855
-164 -8987
68 -7890
2707 -3094
-2299 -3044
-6506 6479
8126 254
-9354 -8887
-1086 -4557
8787 2515
2197 -9910
-7567 -431
-3870 -5852
2862 -2796
8460 -164
-5389 7230
-5432 -5691
8138 -2970
-2999 -5068
6191 -898
7804 -6594
1673 -1421
-1035 -1790
-7781 -9963
-4951 -182
-1354 -9288
-4962 -3282
-7310 -711
4672 -967
-4547 9989
-9835 -5456
-1230 8503
-9261 7569
5837 -32
-2544 -8776
-5634 -6612
-6342 -3704
-580 7586
-9975 -6168
-6691 -724
-6158 -1909
-1213 1721
-8611 9109
5721 4383
4377 6587
-6562 -6076
-8338 -86
-9823 1855
-1581 -6294
-7698 -357
-4479 -3388
-9593 5692
-4856 -6782
-8585 3748
-4479 -2121
-4349 -4552
-2525 -2913
1858 -1121
9946 8583
3407 -5813
7925 -1712
-7140 6395
-4610 -5680
-4344 4767
-9328 -4646
-4844 8446
-5500 -9121
-6797 -5707
-9492 -7691
-7711 -8415
580 5271
-5450 4127
6502 -3059
-4006 -207
-1379 6157
7803 -6844
828 -5534
-1988 6288
1935 -5236
2833 7072
-9998 2920
3048 9202
6913 3506
-4790 -4639
-1936 7784
8771 -8415
-5988 -6608
-6211 4938
8769 -8899
-2412 -9191
1774 9774
-7162 -9133
-5802 -9544
-247 1228
-6136 709
7809 3720
7905 125
-1582 -993
1728 900
-8173 -8122
8955 -5597
-2460 5739
-2320 -8981
-3743 -4607
-2274 792
2359 -5763
-7019 -8461
-4617 7552
-8021 442
-1111 -5193
1265 -4220
5794 -5217
7013 -1537
-8039 -9075
4361 6397
3095 -2515
7156 -6993
-5395 -2456
6056 -3376
2250 -9108
-7580 6085
1516 -569
-4966 -1214
-1353 -2509
-9053 -6383
1092 4889
6834 -6704
2172 -1777
-9977 1048
8166 -7709
-5019 261
6461 -9059
2245 -557
4229 -6304
-6100 -1627
-3297 -6350
4731 -5172
-5477 -1059
-7290 -8058
-3987 -1612
-6521 -9212
9220 -1927
-6445 -9263
1431 -1186
-2003 6000
7008 6411
-9798 6917
-8755 -3872
-3371 -4361
-1067 699
6884 8596
-5271 2076
6603 -4587
7403 -409
1695 4964
-8958 298
9245 540
-1778 2464
860 815
3770 -8011
-703 4749
-4976 -1909
-9679 -6748
9713 3740
-1684 -3165
-2204 -4511
-7336 -3452
-9457 -4142
-4420 -4919
-5564 -8593
-338 -2330
-834 -7137
-945 6463
5772 -3402
-8139 9331
8493 -1700
649 2041
-5763 -6356
-2381 3082
463 667
2610 -1184
2619 2042
880 8413
1306 -1892
-5194 8847
3696 -8548
-6500 -429
456 -3623
-8989 -3465
-3898 -8413
4423 -9916
-7687 -2117
-3921 -4068
6000 2582
-3642 -8384
-2193 7843
-9585 -2091
-5470 -5235
-683 72
3281 -2942
257 -7728
-1260 -7243
-689 -2893
-7607 -3743
-8413 971
-5532 1743
88 -6198
-3418 -5702
-2023 -7748
-5615 1457
1716 9293
2394 9628
-6229 9291
2912 -4893
-9491 4332
-4323 -6708
-4795 -5773
9691 -2909
-3119 -817
2632 -9730
7318 1604
1613 -9886
-3151 -4626
-7173 5152
4337 2915
-2745 2788
-9149 5177
-9416 9968
-754 -9623
5406 6020
-8255 -1838
2341 -255
-5942 2432
2154 494
-6487 6094
-7602 8538
-9661 2505
-7927 1251
219 -6153
-2783 -8521
446 -6855
-6502 600
-9859 -9203
-2160 -2075
-991 -9801
-6557 -6344
5690 992
-6542 -5526
-8712 -5921
8300 -5027
-5346 -4936
-3070 -933
-7148 -6174
675
-5823 -9266
-6107 6620
-4060 5023
-7882 9959
7376 3028
453 7945
5565 -2965
5670 -9174
-9120 6712
-1041 2526
-2023 460
1274 -5800
5781 -4217
-5013 506
4568 -499
-6286 -1808
-8295 -8259
-1870 1694
-2386 7230
7139 -3402
-5238 -454
-3146 -9233
-6172 -1552
-8776 -7470
1114 -1308
-4040 8887
-3755 1114
1643 8464
9326 -1181
-5456 -5052
5970 -8137
-6640 -8545
4898 7908
584 -6937
-9442 -6075
-6870 -3086
803 -521
-1215 5399
5651 -3000
980 7554
1908 3888
-8340 7852
-6757 -2171
7065 -5718
6474 -119
-4430 9380
-4648 -2361
-356 1641
-2928 -4225
-8306 -7967
7709 -1859
-8174 -1405
-796 -8655
-4211 -3223
-2222 -7750
1571 -7840
2104 5060
4597 -8284
-2284 3188
-9972 -4244
-5070 -3071
-6213 -6654
-3886 5094
-6432 -7722
-9780 533
5323 -8109
9778 -754
-6302 -8911
-1100 -6384
2532 -2643
1962 6703
-4404 982
-1459 -1241
-1575 -5239
-6585 7184
4524 -1248
2093 18
-4431 -1626
-6103 -101
-2366 -9202
-2275 -2673
7688 2372
3557 -449
3491 -5020
-7012 -3139
-6740 -2261
1570 9199
-1767 -9589
-548 -2974
1921 -5054
4636 -8320
7745 -6964
-477 1925
1342 -2024
-1276 -401
-4149 -8071
2667 628
-2643 -4802
9150 -6759
9149 -3548
-8509 1600
-1586 8811
2210 -1247
9553 742
2764 -8772
-3787 -7785
-5476 -4051
-8846 8442
2940 9217
2184 2112
-4372 -2551
963 -9537
-7713 397
-9214 -7000
-5562 -2557
120 -3782
6897 -5088
-3054 -395
-4430 -8211
9435 -7663
-2203 990
317 -9808
1230 3903
-5048 -5135
3297 -3281
1528 -8346
-9817 274
8913 -439
1824 -6846
9550 -1302
6148 8390
124 -6644
-9682 4901
-3232 -6095
-7813 2140
-6272 -8845
-3665 8655
5600 -5515
1754 9629
8075 7801
2937 5815
-6539 531
-5953 -9390
-4545 -2019
6838 3674
-5189 588
6016 -279
3312 5315
-4669 697
-7392 -8057
-7931 9974
7016 -9548
-141 8664
8551 -7314
872 -913
963 8345
-6099 -6624
-1111 813
-7812 -4368
-461 -988
3657 4990
5615 1718
1859 9717
3645 4072
-329 -7551
-2919 3168
-394 -8829
-4614 1852
1240 -9056
-9222 -9469
-3327 2879
-7208 -2341
-7613 -2702
-3398 1021
-9884 1620
1622 -153
2 3925
-1101 7120
-5196 6834
-1717 -31
3538 -1432
-4844 -6526
-5800 -983
6432 2579
3047 6448
-991 -5956
556 -5454
4241 -4730
4293 2039
-9487 -2804
1121 5031
-9104 4972
-6712 8328
-1585 -7261
-6245 -8601
-1342 -3816
-1475 -1516
9689 -2025
-4206 371
-9056 4385
4775 -80
-7676 161
4466 -6029
-8041 -4765
-7557 7540
9654 9056
-2661 -7503
-1943 -8291
-7677 -5698
-8662 2037
-6303 -6084
-598 1491
-1313 -1811
3120 997
-4051 -9433
-477 2926
2848 -8409
7691 -4965
-6342 -3256
-5902 -4488
9355 -5228
-4591 -7229
-8552 9753
-4696 -4255
-6084 4512
-2802 3855
-9843 -3238
9418 -804
-3296 -836
8545 3318
-4305 -3187
433 1154
-9382 8254
-5571 6800
-6068 -2439
-2454 1358
-1057 -8740
-183 -6277
3906 -7288
-1961 -7169
730 -2891
2337 90
-8025 -279
-884 9274
-6743 -3319
-1357 465
450 -9041
8978 7621
-8866 4956
-253 7274
4400 1295
3463 -9139
-5186 7255
8968 -7950
-5983 1926
-4068 -1215
-2106 -8730
9292 -1988
8536 -16
2102 -6539
417 1499
-3248 6109
-9362 9490
1966 -9056
-8397 -2230
-9563 -9745
-2513 -8078
-3791 477
273 -437
-7628 6031
-3909 2586
7392 558
7462 -37
7415 5183
2535 -6152
-975 -2603
7184 3707
-6978 1444
-6 -927
-596 -9127
8929 -3441
3947 5993
-1072 -3639
-5585 -6041
-9985 6016
4662 1466
-3942 -2708
-7669 -7602
1188 -2821
3946 73
9980 6089
6500 8481
-513 8880
8261 -8659
2798 -1759
-4427 1689
-8591 -6092
-2692 -6050
9467 -1059
5450 -6575
6736 -7296
54 -4933
2085 -6715
6628 6921
2215 -2065
-8756 -2396
-5345 -4950
9881 -1981
-7052 3619
-4369 2656
-7822 2941
-6511 3273
-4662 -5503
-7326 -4424
1465 -9675
-7350 -6171
-1011 6736
-2117 -1702
8421 749
437 4039
3384 -7266
-5978 215
-807 -5213
-3978 -8158
122 8316
6179 5925
-3729 -709
4904 -6129
-9900 -1507
-9917 -9538
2289 -3110
6391 -2583
5020 9018
-4625 6303
-4608 -9333
7108 2032
-2 -1359
2113 1258
-5999 5693
516 -313
-2282 -8382
-9464 -6332
-3477 -253
3073 -8203
-1385 1552
1928 -8744
-7381 4115
248 -9657
5544 8710
2104 -3790
-1663 8040
7034 -7988
-6783 -6256
3235 -3932
-9968 -8896
7691 5816
-7854 3197
-2777 -5147
-6767 -7522
9990 962
4124 -8572
-1511 -4019
-8016 425
-3465 -6714
-7338 -4004
5535 -5637
-8563 -1333
-3425 5155
4970 -2846
-2540 3663
4316 -8237
-3853 94
-491 6518
7112 7664
8934 -2476
-3619 -194
-9366 -1410
-3138 -2585
-5081 580
-2630 -7474
944 -5150
-7284 -1982
9422 4061
826 -8994
3039 -9297
-2786 -2190
-5568 -5249
7684 -2015
-5465 -6699
-1037 -498
5012 -436
1711 3440
778 -5463
-9666 4781
2040 -4949
2538 -7290
-3651 -2493
1350 -8049
-5205 -2394
-6379 -829
-2325 1088
-7193 8725
-8735 -4372
-1627 7786
7185 -3711
-3345 6981
3394 687
-284 1506
-349 -9909
6242 9287
8971 6182
6095 -1448
7301 -2779
8727 -2613
-3860 -2675
-4170 -7909
-3949 4957
-328 -9696
-983 3521
-6977 -2145
-8422 9251
-9114 -9602
-679 388
100 2011
-3491 6028
2578 5822
2953 959
-3632 2059
-6383 1041
-2747 6460
2586 -1350
-8474 -2193
2273 -7251
-7175 3964
-3105 3270
-2054 -5078
-8469 -254
1310 -2430
-4192 -2732
-5930 259
-9696 2453
2454 -8744
-999 -8997
-7881 -857
-9656 -1266
-7 -1172
9340 7191
-6483 9957
-2628 1465
-9294 2031
2955 -8412
2654 -1455
-4982 -9177
-3904 1687
1951 -1593
8804 9922
-8619 2190
-4202 -1090
5444 -1883
-8086 -6988
-8846 -7836
4059 -9407
-614 7657
-3885 9479
6540 -1944
-8661 -6718
8566 9827
-9069 -4418
-287 -7910
-396 -3769
158 -8316
5748 -2496
-1917 158
1498 -1448
-8847 1507
-2478 -7526
-7816 -1315
-7245 1541
-3747 -5061
7903 -4324
-2566 8803
-7669 6782
-7130 -3254
8064 -8745
-5320 1410
-4222 -1640
-6618 6227
-4913 -4890
1842 1230
6953 -5297
-1688 6717
-7785 -830
-6271 -3329
-3799 6206
-4916 -4206
667 7915
-5363 1010
7484 -3031
8326 1282
-4689 9158
-8555 4904
-6319 -5548
-7650 4733
2972 2138
-5141 -3163
-4244 -4439
9649 -4996
-4767 7570
-1451 -7246
2404 2806
495 -71
-5075 -8834
-5875 -2532
4644 5804
699 -1294
8198 -5358
-8766 -4749
-6966 -5438
-593 -7158
2597 3589
-4811 -564
3851 -1456
-6027 -7736
-7145 4979
797 127
-8275 -8460
1486 -3850
-8994 -4004
-5661 -5239
2315 -1072
9071 7235
5454 -3037
-570 -6612
7605 -3734
-8097 8065
-2416 2832
8888 9738
-466 -9718
7867 3496
7331 4302
4320 7470
2412 -3712
-3470 3441
6902 -6963
-2122 -3965
-8645 -1572
297 2492
78 -7327
-7190 1274
-5414 819
504 -1909
-1402 -9471
637 2248
3452 -6143
-6005 -3355
-3125 -8727
9894 -9978
-2167 -4318
1250 -7340
7644 -7015
9806 -5617
507 -6089
82 -794
-6192 -3308
3381 1894
-9247 -6841
-3582 2480
-7729 -4287
-7957 -7506
-321 1564
2798 4294
6744 -8306
-4777 -1489
939 -7966
7975 -2396
-5766 -9560
-6188 2232
-1902 -6869
-3631 2281
9882 -1532
79 -6281
-9231 -7027
2467 -1802
6739 7481
-7286 -8509
6333 7682
-9205 -9100
5393 2499
-5060 -9773
-7428 9640
-6584 -1589
1942 1762
1583 7491
-9655 -1409
1486 -5972
-5258 -8647
-9536 86
1652 1933
-1819 -376
-1126 7760
5347 2351
4959 -9827
7818 3862
-4448 -4846
604 -2057
-1310 -3524
9293 -1839
2009 -5553
-2105 4635
1352 -3525
-9999 1400
-5366 8763
2865 8747
8304 7088
240 -6996
7051 4077
637 -7397
-3315 -3788
-1292 9685
-4085 -7742
-6528 -4538
-9626 2502
-6594 -8194
1643 8823
1061 -3610
9271 487
-4669 -4012
-6530 -8590
-8535 -451
-4786 -4228
330 299
5616 -3206
7904 175
527 -5041
-80 -7719
6683 -9062
-8273 -4090
3824 -5874
-8668 -2760
7859 -7485
2479 -6260
8445 9707
-1333 -5975
7740 3911
145 597
-2474 -8230
-2083 4268
-9585 -8130
-8300 -5357
7852 -7978
-9850 -1495
9560 -7772
4945 2367
-5176 -260
262 -8534
-1893 -2951
-3984 1463
-7196 -9265
-5487 1918
-8406 5408
-4753 1018
2735 2546
-3152 -3848
-8432 2561
7970 3213
-4851 -3311
-289 8781
2218 4455
-2066 -8294
2581 -8583
-5908 -3878
-3127 -4286
-2003 -1876
1394 -613
-9314 -2052
-1006 -6586
429
1741 4781
-938 -2077
-6741 -9556
3048 9629
5768 2353
-753 -8742
8779 -6079
127 -3399
3211 -5873
-4207 352
-7065 -3361
5013 -922
-4841 -3856
-2198 5616
5506 8313
-2227 7098
9905 -173
751 824
-4348 -9128
-2134 -7811
6979 -2582
-9324 8443
-8040 4183
-6219 7852
-1604 4955
6934 -7950
-6802 8422
2746 -550
-6005 2336
7346 7526
-2374 -3702
-9749 -5430
264 -6137
6378 -5705
7028 -3620
6876 2807
-9973 -7341
-4281 -6984
-6410 -4794
-1851 -1843
-8846 474
-9358 -7759
-639 1577
195 -4083
-641 3685
-8455 8763
-6984 -3142
-9449 8812
-7048 -7629
5744 -6456
-9725 -5312
-4155 -684
1062 -2729
4430 1945
6093 -520
1430 -7102
-4041 7669
5420 -3227
1575 8785
1719 678
5628 -1304
-7223 -3911
-6717 -8944
-1544 -1273
-4021 -6433
6057 -1102
8345 -9331
-8435 2748
8221 -933
-2959 -8219
7493 2804
-1615 -8268
-1807 -4013
7181 -2312
-4409 -9499
-8994 -3633
-3608 -4432
-3638 -5850
98 2196
-9066 -5278
4871 -1871
-836 -4193
9790 -1334
-3682 -4361
3321 -6135
-7111 -4731
-4121 -2942
-7971 -9718
-310 -8196
-3524 6608
2763 -1203
1 -1810
-2771 -571
1187 -53
-6497 -7569
-2950 -9594
6070 -7405
-5678 2069
-4005 4639
6174 7564
160 1640
1486 -6335
7705 -5333
-8061 -8786
4265 -7112
-1502 278
4506 -4782
8904 -8212
-9839 -7664
-5379 -4400
833 -2776
1356 -6341
7999 -1268
-1806 605
1174 2325
-9003 -1467
1756 992
9751 -2815
6724 -4170
3179 -5146
-2282 -528
-4153 7794
7836 -7077
-1062 -2928
-6338 504
-9632 -4419
-4976 -5721
9427 -6135
-4470 -4763
-3451 4991
-7624 -6765
-3860 -9944
2036 -8710
-3523 2860
-4943 6827
-8164 -5893
-3239 -4052
-4238 8908
-7399 -7152
-2112 2692
-4582 -7387
-7693 -7751
-5388 -1548
632 -3625
-4481 -2267
-1902 -4381
2250 3266
-6486 -2082
-4785 -2244
-2137 -7156
-5114 7251
5022 -459
90 -3598
-4341 2956
-8519 -5223
-3743 494
-2129 -5728
-5506 -9683
-1803 1304
-4637 8046
-8730 -6764
3426 3536
-3725 552
3288 1103
-6345 849
-5250 -57
-6003 -2763
3643 1532
8385 -916
4828 7161
2756 735
-8890 -5096
1604 2480
-2678 5154
2747 -1222
9499 -8297
2535 -8773
3293 -624
-7238 -6225
-6114 5634
-8301 -7586
-9079 -8986
-6995 -2535
-3144 -6344
-6762 4705
-2806 -8900
-7998 -1175
534 8008
1953 3933
-8641 -1058
-7474 -5405
5480 -2792
-1718 -9120
330 -8343
-4375 -4002
291 737
-1557 6765
-3503 -3663
5357 1928
7616 3760
-6239 5369
-3136 9469
1467 -4000
-1894 8934
-9298 7792
-9884 -1015
-9833 250
-5996 -2375
-3305 -4467
-5423 -5980
-3929 -3010
-7024 9906
8359 9605
-8226 -8688
-9897 -9303
-5639 -4339
7210 2877
-7420 2084
9624 1450
-3270 2780
1619 -5393
674 -3987
-8868 -1145
-444 292
-2058 -86
3484 -7544
3675 -9098
8972 -7394
-3793 -3665
-5545 -1846
6354 -1148
-5141 1911
-1639 -4044
4958 -6119
-8385 -9551
4797 -3855
-616 1861
5825 -5200
-1818 -4238
-5118 -4257
5872 6750
-3632 -9153
-6385 -338
800 9805
7659 -7950
-5884 2504
-1178 322
-3169 2102
2903 -6969
-2441 -5085
9881 -8419
-8276 -2868
-3803 9495
231 -9221
-2018 -4828
982 1556
-6453 -2607
-7272 -7345
8362 5743
2004 -8793
-9629 -1226
3279 9586
-2181 -3191
93 -6510
-8726 -6084
-6953 364
-7537 -492
7950 -2954
7938 8847
-9569 -8266
-1046 1828
-1816 -1495
-9520 -4341
-3302 -766
8756 4927
-7313 787
-6017 -2845
-6435 9744
953 -3900
-52 -1326
-9637 893
4261 -7782
231 -1632
-2292 1463
6935 948
-8561 -3895
-6572 1018
-3233 -5593
-6296 2293
-2946 9822
-4299 6313
1209 5722
6279 8610
-5991 -1558
-8568 984
-43 -7617
-3725 402
1450 1430
-5877 9449
717 -2537
7500 -3474
-928 -3620
-6206 -8657
-893 -6955
5626 -3338
-19 -9525
8469 -462
4188 -5308
2564 410
-8951 9032
3600 5871
-2529 -5311
-3975 -4191
-6035 -7000
-1022 -3723
-3974 861
394 -2298
-2375 -4298
-258 4714
-9699 -5827
-3827 -1098
-3697 -9325
-6371 324
-7971 -9351
-5412 -4941
-4235 -5551
-6439 176
-3597 -3904
-3084 -7052
-5897 -2953
8627 -4306
-7366 -9326
-1641 -3709
-2269 -4895
-5137 -6413
2005 -8187
-8277 7774
-5749 -515
3347 -602
3399 -255
-2215 -6314
9414 -7250
1323 -605
-9384 1380
-2834 1811
6031 -5652
808 3388
-8362 -7041
5053 6573
197 -4797
-2723 -3502
1362 8726
7867 -1036
-535 -8912
-4608 -6432
-9249 9636
-4895 5418
-7644 -7353
8655 -431
-6697 -1484
-3026 -8988
-8674 -1968
-6680 -9947
9622 -4726
-8350 1453
-3992 -5500
-9297 -5776
2077 -3592
3876 -9373
-3309 -7979
365 -1509
336 2249
7646 -1993
-4874 2436
1227 -9951
-6856 2522
220 2705
1740 809
9563 -301
-8575 -4389
240 -3702
2483 -8914
9999 -8075
573 627
-6224 -7696
-6385 -7756
1696 -706
8352 2713
-8746 -3866
-7099 -4468
4777 731
-1854 -8388
-7233 -7871
2592 -6721
233 2413
-4320 -996
7662 3404
-7345 -6296
-8220 2535
5371 -2418
-4730 3237
2565 -4236
-9885 -47
3095 -2340
-9005 -290
-1736 -2295
-2129 2056
-6499 3811
9697 2525
451 -3300
7162 -3940
-5190 6451
-5565 -772
-1340 -9319
-8970 -6000
7710 -9485
-4722 -7639
7742 -2753
-6980 -9475
1118 762
8380 39
-4328 -1855
-857 3311
2035 -5193
2537 -9780
-4548 -858
-522 4582
9496 -6775
-9703 2689
-9959 -6230
879
1101 -8600
5 -7377
3707 -4528
-3927 -3711
-9413 -7659
-7414 -5539
93 1369
1560 -7476
95 -1641
-2154 -9015
6567 -7968
-298 -9324
-2201 4677
-8669 8674
-3997 -5801
-1724 -6249
950 2642
1728 -6602
49 -4332
-5027 -5544
-8954 -9932
